store_id,product_id,city_name,company_name,branch_name,product_name,stock_hour6_22_cnt,day_1_forecast,day_1_alert,day_2_forecast,day_2_alert,day_3_forecast,day_3_alert,day_4_forecast,day_4_alert,day_5_forecast,day_5_alert,day_6_forecast,day_6_alert,day_7_forecast,day_7_alert
4,11,Lucknow,Dmart,Branch 5,Potato,0,4.92,UNDERSTOCK,9.18,UNDERSTOCK,9.27,UNDERSTOCK,12.42,UNDERSTOCK,21.3,UNDERSTOCK,35.67,UNDERSTOCK,46.35,UNDERSTOCK
861,461,Ahmedabad,Company_861,Branch_861,Product_461,3,4.59,UNDERSTOCK,7.63,UNDERSTOCK,7.17,UNDERSTOCK,8.2,UNDERSTOCK,10.98,UNDERSTOCK,19.28,UNDERSTOCK,31.7,UNDERSTOCK
3,802,Lucknow,Dmart,Branch 4,Product_802,0,4.91,UNDERSTOCK,10.11,UNDERSTOCK,11.71,UNDERSTOCK,7.26,UNDERSTOCK,11.03,UNDERSTOCK,20.87,UNDERSTOCK,29.54,UNDERSTOCK
44,402,Delhi,MoreSuper,Branch 9,Nail Polish (Extra2),4,4.26,UNDERSTOCK,10.14,UNDERSTOCK,7.57,UNDERSTOCK,10.98,UNDERSTOCK,17.25,UNDERSTOCK,29.81,UNDERSTOCK,47.47,UNDERSTOCK
4,426,Lucknow,Dmart,Branch 5,Toy Car (Extra2),0,4.03,UNDERSTOCK,7.64,UNDERSTOCK,7.53,UNDERSTOCK,8.11,UNDERSTOCK,7.61,UNDERSTOCK,12.59,UNDERSTOCK,19.28,UNDERSTOCK
45,533,Delhi,MoreSuper,Branch 10,Product_533,9,4.15,OVERSTOCK,7.84,OK,7.54,OK,8.27,OK,8.51,OK,16.35,UNDERSTOCK,30.65,UNDERSTOCK
101,215,Lucknow,MoreSuper,Branch 18,Headphones (Extra),0,11.75,UNDERSTOCK,9.32,UNDERSTOCK,13.45,UNDERSTOCK,23.03,UNDERSTOCK,39.02,UNDERSTOCK,63.61,UNDERSTOCK,69.14,UNDERSTOCK
54,332,Surat,BigBazaar,Branch 7,Fan (Extra2),0,9.63,UNDERSTOCK,10.02,UNDERSTOCK,10.78,UNDERSTOCK,16.23,UNDERSTOCK,27.71,UNDERSTOCK,55.36,UNDERSTOCK,61.74,UNDERSTOCK
894,41,Hyderabad,Company_894,Branch_894,Sugar,0,6.0,UNDERSTOCK,8.52,UNDERSTOCK,10.23,UNDERSTOCK,10.98,UNDERSTOCK,16.39,UNDERSTOCK,27.99,UNDERSTOCK,42.42,UNDERSTOCK
895,6,Patna,Company_895,Branch_895,Watermelon,0,4.08,UNDERSTOCK,9.72,UNDERSTOCK,13.26,UNDERSTOCK,12.36,UNDERSTOCK,22.91,UNDERSTOCK,33.69,UNDERSTOCK,44.33,UNDERSTOCK
33,381,Mumbai,Reliance,Branch 10,Pan (Extra2),0,7.78,UNDERSTOCK,6.68,UNDERSTOCK,6.66,UNDERSTOCK,9.43,UNDERSTOCK,17.1,UNDERSTOCK,30.87,UNDERSTOCK,60.48,UNDERSTOCK
16,848,Hyderabad,Vishal,Branch 5,Product_848,0,4.98,UNDERSTOCK,11.37,UNDERSTOCK,5.27,UNDERSTOCK,8.33,UNDERSTOCK,12.1,UNDERSTOCK,20.39,UNDERSTOCK,31.03,UNDERSTOCK
25,210,Mumbai,Reliance,Branch 2,Fan (Extra),3,5.58,UNDERSTOCK,13.28,UNDERSTOCK,11.4,UNDERSTOCK,19.27,UNDERSTOCK,33.4,UNDERSTOCK,55.62,UNDERSTOCK,59.99,UNDERSTOCK
457,233,Bhopal,Company_457,Branch_457,Book (Extra),3,4.4,UNDERSTOCK,9.66,UNDERSTOCK,10.82,UNDERSTOCK,11.79,UNDERSTOCK,20.24,UNDERSTOCK,33.03,UNDERSTOCK,50.63,UNDERSTOCK
22,775,Chandigarh,Vishal,Branch 11,Product_775,0,7.17,UNDERSTOCK,9.85,UNDERSTOCK,9.5,UNDERSTOCK,14.67,UNDERSTOCK,25.14,UNDERSTOCK,43.5,UNDERSTOCK,49.03,UNDERSTOCK
825,320,Ahmedabad,Company_825,Branch_825,File (Extra2),1,5.0,UNDERSTOCK,13.18,UNDERSTOCK,10.06,UNDERSTOCK,12.56,UNDERSTOCK,21.06,UNDERSTOCK,33.73,UNDERSTOCK,55.84,UNDERSTOCK
45,748,Delhi,MoreSuper,Branch 10,Product_748,0,9.71,UNDERSTOCK,9.69,UNDERSTOCK,10.93,UNDERSTOCK,16.66,UNDERSTOCK,30.61,UNDERSTOCK,50.72,UNDERSTOCK,58.59,UNDERSTOCK
859,52,Ahmedabad,Company_859,Branch_859,Noodles,0,4.7,UNDERSTOCK,12.91,UNDERSTOCK,10.84,UNDERSTOCK,14.72,UNDERSTOCK,29.58,UNDERSTOCK,47.57,UNDERSTOCK,56.29,UNDERSTOCK
23,441,Lucknow,Vishal,Branch 12,File (Extra3),0,5.89,UNDERSTOCK,10.18,UNDERSTOCK,7.55,UNDERSTOCK,8.69,UNDERSTOCK,16.64,UNDERSTOCK,29.77,UNDERSTOCK,57.4,UNDERSTOCK
735,686,Patna,Company_735,Branch_735,Product_686,0,4.4,UNDERSTOCK,9.35,UNDERSTOCK,12.58,UNDERSTOCK,15.53,UNDERSTOCK,25.36,UNDERSTOCK,44.03,UNDERSTOCK,47.9,UNDERSTOCK
896,452,Chandigarh,Company_896,Branch_896,Iron (Extra3),1,3.26,UNDERSTOCK,11.79,UNDERSTOCK,6.36,UNDERSTOCK,11.13,UNDERSTOCK,22.44,UNDERSTOCK,35.09,UNDERSTOCK,54.85,UNDERSTOCK
743,716,Hyderabad,Company_743,Branch_743,Product_716,10,4.18,OVERSTOCK,7.54,OK,11.95,UNDERSTOCK,12.19,UNDERSTOCK,24.46,UNDERSTOCK,38.98,UNDERSTOCK,48.44,UNDERSTOCK
42,235,Delhi,MoreSuper,Branch 7,Comic (Extra),0,4.53,UNDERSTOCK,8.95,UNDERSTOCK,13.26,UNDERSTOCK,19.49,UNDERSTOCK,35.84,UNDERSTOCK,53.96,UNDERSTOCK,63.79,UNDERSTOCK
45,542,Delhi,MoreSuper,Branch 10,Product_542,0,5.32,UNDERSTOCK,11.28,UNDERSTOCK,6.57,UNDERSTOCK,10.3,UNDERSTOCK,14.44,UNDERSTOCK,28.8,UNDERSTOCK,56.94,UNDERSTOCK
5,41,Hyderabad,Dmart,Branch 6,Sugar,0,7.96,UNDERSTOCK,9.28,UNDERSTOCK,6.15,UNDERSTOCK,7.14,UNDERSTOCK,10.62,UNDERSTOCK,17.73,UNDERSTOCK,25.41,UNDERSTOCK
102,381,Lucknow,MoreSuper,Branch 19,Pan (Extra2),0,5.0,UNDERSTOCK,9.08,UNDERSTOCK,14.08,UNDERSTOCK,20.09,UNDERSTOCK,35.15,UNDERSTOCK,61.39,UNDERSTOCK,71.16,UNDERSTOCK
97,221,Delhi,MoreSuper,Branch 14,Charger (Extra),5,4.08,OK,8.16,UNDERSTOCK,9.03,UNDERSTOCK,13.46,UNDERSTOCK,20.23,UNDERSTOCK,33.56,UNDERSTOCK,52.48,UNDERSTOCK
141,447,Ahmedabad,Reliance,Branch 22,Lunch Box (Extra3),0,4.76,UNDERSTOCK,10.96,UNDERSTOCK,8.83,UNDERSTOCK,10.17,UNDERSTOCK,18.08,UNDERSTOCK,29.41,UNDERSTOCK,51.47,UNDERSTOCK
22,387,Chandigarh,Vishal,Branch 11,Tray (Extra2),0,5.01,UNDERSTOCK,11.71,UNDERSTOCK,6.95,UNDERSTOCK,8.29,UNDERSTOCK,15.28,UNDERSTOCK,26.62,UNDERSTOCK,45.54,UNDERSTOCK
17,638,Hyderabad,Vishal,Branch 6,Product_638,7,3.28,OVERSTOCK,8.06,UNDERSTOCK,9.12,UNDERSTOCK,8.92,UNDERSTOCK,16.65,UNDERSTOCK,33.49,UNDERSTOCK,46.38,UNDERSTOCK
16,853,Hyderabad,Vishal,Branch 5,Product_853,8,4.15,OK,7.69,OK,9.57,UNDERSTOCK,11.31,UNDERSTOCK,18.74,UNDERSTOCK,31.47,UNDERSTOCK,58.37,UNDERSTOCK
286,672,Bhopal,Company_286,Branch_286,Product_672,0,4.94,UNDERSTOCK,10.74,UNDERSTOCK,12.93,UNDERSTOCK,19.96,UNDERSTOCK,33.04,UNDERSTOCK,45.85,UNDERSTOCK,48.24,UNDERSTOCK
286,491,Bhopal,Company_286,Branch_286,Product_491,1,5.83,UNDERSTOCK,10.75,UNDERSTOCK,8.68,UNDERSTOCK,11.12,UNDERSTOCK,18.67,UNDERSTOCK,33.66,UNDERSTOCK,55.28,UNDERSTOCK
23,295,Lucknow,Vishal,Branch 12,Baby Oil (Extra),11,3.72,OVERSTOCK,7.43,OK,7.47,OK,7.29,OK,9.06,OK,16.84,UNDERSTOCK,32.66,UNDERSTOCK
68,115,Bhopal,Spencer,Branch 9,Calendar,0,3.56,UNDERSTOCK,7.51,UNDERSTOCK,8.52,UNDERSTOCK,11.54,UNDERSTOCK,21.57,UNDERSTOCK,36.28,UNDERSTOCK,57.8,UNDERSTOCK
354,221,Delhi,Company_354,Branch_354,Charger (Extra),3,6.77,UNDERSTOCK,9.38,UNDERSTOCK,10.73,UNDERSTOCK,15.63,UNDERSTOCK,32.13,UNDERSTOCK,55.17,UNDERSTOCK,59.91,UNDERSTOCK
318,791,Ahmedabad,Company_318,Branch_318,Product_791,0,4.51,UNDERSTOCK,8.56,UNDERSTOCK,10.11,UNDERSTOCK,11.51,UNDERSTOCK,17.66,UNDERSTOCK,29.45,UNDERSTOCK,52.44,UNDERSTOCK
80,620,Bhopal,StarBazaar,Branch 9,Product_620,0,5.66,UNDERSTOCK,11.61,UNDERSTOCK,9.24,UNDERSTOCK,13.49,UNDERSTOCK,24.9,UNDERSTOCK,54.18,UNDERSTOCK,62.4,UNDERSTOCK
42,66,Delhi,MoreSuper,Branch 7,Gloves,7,4.76,OK,13.36,UNDERSTOCK,12.18,UNDERSTOCK,21.73,UNDERSTOCK,38.35,UNDERSTOCK,59.58,UNDERSTOCK,67.22,UNDERSTOCK
297,729,Lucknow,Company_297,Branch_297,Product_729,13,5.03,OVERSTOCK,12.29,OK,8.8,OK,11.65,OK,19.19,UNDERSTOCK,37.4,UNDERSTOCK,63.4,UNDERSTOCK
21,596,Chandigarh,Vishal,Branch 10,Product_596,4,6.05,UNDERSTOCK,10.52,UNDERSTOCK,7.43,UNDERSTOCK,10.45,UNDERSTOCK,17.42,UNDERSTOCK,32.15,UNDERSTOCK,46.51,UNDERSTOCK
21,775,Chandigarh,Vishal,Branch 10,Product_775,0,6.52,UNDERSTOCK,11.2,UNDERSTOCK,9.39,UNDERSTOCK,15.45,UNDERSTOCK,33.08,UNDERSTOCK,48.64,UNDERSTOCK,49.95,UNDERSTOCK
509,122,Patna,Company_509,Branch_509,Blanket,4,2.72,OK,8.47,UNDERSTOCK,8.37,UNDERSTOCK,10.05,UNDERSTOCK,16.1,UNDERSTOCK,23.58,UNDERSTOCK,50.69,UNDERSTOCK
48,331,Delhi,BigBazaar,Branch 1,Iron (Extra2),4,4.95,UNDERSTOCK,12.52,UNDERSTOCK,9.34,UNDERSTOCK,11.66,UNDERSTOCK,19.27,UNDERSTOCK,31.33,UNDERSTOCK,49.96,UNDERSTOCK
123,461,Mumbai,Vishal,Branch 16,Product_461,0,6.02,UNDERSTOCK,6.95,UNDERSTOCK,9.39,UNDERSTOCK,14.49,UNDERSTOCK,22.3,UNDERSTOCK,33.86,UNDERSTOCK,47.68,UNDERSTOCK
136,112,Ahmedabad,Reliance,Branch 17,Magazine,0,4.51,UNDERSTOCK,8.56,UNDERSTOCK,10.11,UNDERSTOCK,11.51,UNDERSTOCK,17.66,UNDERSTOCK,29.45,UNDERSTOCK,52.44,UNDERSTOCK
36,678,Surat,MoreSuper,Branch 1,Product_678,1,5.1,UNDERSTOCK,12.94,UNDERSTOCK,8.35,UNDERSTOCK,10.25,UNDERSTOCK,16.97,UNDERSTOCK,31.2,UNDERSTOCK,54.99,UNDERSTOCK
139,218,Patna,Reliance,Branch 20,Mobile (Extra),0,4.78,UNDERSTOCK,10.24,UNDERSTOCK,8.17,UNDERSTOCK,10.6,UNDERSTOCK,16.01,UNDERSTOCK,29.0,UNDERSTOCK,52.44,UNDERSTOCK
120,146,Mumbai,Vishal,Branch 13,Mop,0,4.61,UNDERSTOCK,9.1,UNDERSTOCK,10.02,UNDERSTOCK,11.75,UNDERSTOCK,17.75,UNDERSTOCK,31.09,UNDERSTOCK,50.92,UNDERSTOCK
457,117,Bhopal,Company_457,Branch_457,Table,0,9.67,UNDERSTOCK,11.02,UNDERSTOCK,10.66,UNDERSTOCK,18.83,UNDERSTOCK,29.85,UNDERSTOCK,48.03,UNDERSTOCK,49.92,UNDERSTOCK
896,549,Chandigarh,Company_896,Branch_896,Product_549,0,6.1,UNDERSTOCK,9.78,UNDERSTOCK,11.36,UNDERSTOCK,19.1,UNDERSTOCK,32.78,UNDERSTOCK,45.0,UNDERSTOCK,49.56,UNDERSTOCK
21,76,Chandigarh,Vishal,Branch 10,File,10,2.87,OVERSTOCK,6.89,OK,7.89,OK,7.34,OK,10.32,UNDERSTOCK,17.43,UNDERSTOCK,29.44,UNDERSTOCK
3,145,Lucknow,Dmart,Branch 4,Bucket,0,4.93,UNDERSTOCK,11.52,UNDERSTOCK,11.23,UNDERSTOCK,17.41,UNDERSTOCK,28.59,UNDERSTOCK,51.93,UNDERSTOCK,57.14,UNDERSTOCK
267,601,Ahmedabad,Company_267,Branch_267,Product_601,0,4.78,UNDERSTOCK,12.39,UNDERSTOCK,11.04,UNDERSTOCK,15.13,UNDERSTOCK,29.63,UNDERSTOCK,48.06,UNDERSTOCK,57.68,UNDERSTOCK
3,290,Lucknow,Dmart,Branch 4,Toothbrush (Extra),5,3.34,OK,6.44,UNDERSTOCK,9.36,UNDERSTOCK,7.74,UNDERSTOCK,8.62,UNDERSTOCK,19.44,UNDERSTOCK,31.42,UNDERSTOCK
886,419,Chandigarh,Company_886,Branch_886,Wipes (Extra2),1,4.06,UNDERSTOCK,7.65,UNDERSTOCK,13.03,UNDERSTOCK,12.66,UNDERSTOCK,22.67,UNDERSTOCK,32.46,UNDERSTOCK,41.96,UNDERSTOCK
92,272,Delhi,EasyDay,Branch 9,Shower Gel (Extra),0,3.74,UNDERSTOCK,11.46,UNDERSTOCK,8.87,UNDERSTOCK,15.64,UNDERSTOCK,25.05,UNDERSTOCK,50.26,UNDERSTOCK,57.13,UNDERSTOCK
44,580,Delhi,MoreSuper,Branch 9,Product_580,0,6.22,UNDERSTOCK,11.41,UNDERSTOCK,12.64,UNDERSTOCK,28.45,UNDERSTOCK,41.24,UNDERSTOCK,52.91,UNDERSTOCK,54.21,UNDERSTOCK
886,4,Chandigarh,Company_886,Branch_886,Grapes,0,12.38,UNDERSTOCK,7.3,UNDERSTOCK,8.21,UNDERSTOCK,14.01,UNDERSTOCK,27.25,UNDERSTOCK,48.68,UNDERSTOCK,55.8,UNDERSTOCK
27,332,Mumbai,Reliance,Branch 4,Fan (Extra2),2,4.42,UNDERSTOCK,10.01,UNDERSTOCK,9.16,UNDERSTOCK,11.8,UNDERSTOCK,20.58,UNDERSTOCK,31.92,UNDERSTOCK,52.31,UNDERSTOCK
88,387,Bhopal,EasyDay,Branch 5,Tray (Extra2),7,4.53,OK,9.83,UNDERSTOCK,10.44,UNDERSTOCK,15.29,UNDERSTOCK,27.94,UNDERSTOCK,53.34,UNDERSTOCK,61.36,UNDERSTOCK
45,184,Delhi,MoreSuper,Branch 10,Soft Toy,0,5.65,UNDERSTOCK,10.44,UNDERSTOCK,7.27,UNDERSTOCK,10.43,UNDERSTOCK,15.38,UNDERSTOCK,30.98,UNDERSTOCK,59.45,UNDERSTOCK
267,512,Ahmedabad,Company_267,Branch_267,Product_512,0,5.23,UNDERSTOCK,10.93,UNDERSTOCK,7.82,UNDERSTOCK,10.54,UNDERSTOCK,16.88,UNDERSTOCK,30.14,UNDERSTOCK,52.17,UNDERSTOCK
896,638,Chandigarh,Company_896,Branch_896,Product_638,5,6.61,UNDERSTOCK,13.02,UNDERSTOCK,12.59,UNDERSTOCK,25.9,UNDERSTOCK,45.88,UNDERSTOCK,47.42,UNDERSTOCK,49.05,UNDERSTOCK
896,215,Chandigarh,Company_896,Branch_896,Headphones (Extra),2,29.64,UNDERSTOCK,41.34,UNDERSTOCK,61.98,UNDERSTOCK,67.45,UNDERSTOCK,65.64,UNDERSTOCK,65.64,UNDERSTOCK,65.64,UNDERSTOCK
896,396,Chandigarh,Company_896,Branch_896,Sunscreen (Extra2),0,3.29,UNDERSTOCK,11.29,UNDERSTOCK,10.74,UNDERSTOCK,13.04,UNDERSTOCK,20.63,UNDERSTOCK,31.94,UNDERSTOCK,41.67,UNDERSTOCK
896,363,Chandigarh,Company_896,Branch_896,Mattress (Extra2),0,4.75,UNDERSTOCK,9.17,UNDERSTOCK,13.26,UNDERSTOCK,22.09,UNDERSTOCK,43.41,UNDERSTOCK,65.51,UNDERSTOCK,71.49,UNDERSTOCK
31,596,Mumbai,Reliance,Branch 8,Product_596,3,4.92,UNDERSTOCK,9.81,UNDERSTOCK,9.89,UNDERSTOCK,11.81,UNDERSTOCK,21.51,UNDERSTOCK,31.76,UNDERSTOCK,43.02,UNDERSTOCK
97,317,Delhi,MoreSuper,Branch 14,Rubber Band (Extra2),1,10.33,UNDERSTOCK,10.11,UNDERSTOCK,9.58,UNDERSTOCK,15.36,UNDERSTOCK,22.83,UNDERSTOCK,54.09,UNDERSTOCK,63.57,UNDERSTOCK
886,631,Chandigarh,Company_886,Branch_886,Product_631,0,4.24,UNDERSTOCK,9.11,UNDERSTOCK,12.1,UNDERSTOCK,14.16,UNDERSTOCK,24.71,UNDERSTOCK,38.45,UNDERSTOCK,42.48,UNDERSTOCK
47,45,Delhi,MoreSuper,Branch 12,Juice,10,4.3,OVERSTOCK,8.84,OK,9.67,OK,11.26,UNDERSTOCK,17.54,UNDERSTOCK,34.49,UNDERSTOCK,58.9,UNDERSTOCK
54,522,Surat,BigBazaar,Branch 7,Product_522,3,9.84,UNDERSTOCK,16.88,UNDERSTOCK,22.96,UNDERSTOCK,38.87,UNDERSTOCK,61.27,UNDERSTOCK,63.79,UNDERSTOCK,61.95,UNDERSTOCK
139,822,Patna,Reliance,Branch 20,Product_822,0,4.87,UNDERSTOCK,14.38,UNDERSTOCK,12.42,UNDERSTOCK,19.57,UNDERSTOCK,34.21,UNDERSTOCK,44.26,UNDERSTOCK,45.84,UNDERSTOCK
896,765,Chandigarh,Company_896,Branch_896,Product_765,11,3.21,OVERSTOCK,7.55,OK,13.0,UNDERSTOCK,21.54,UNDERSTOCK,37.43,UNDERSTOCK,50.33,UNDERSTOCK,52.96,UNDERSTOCK
47,522,Delhi,MoreSuper,Branch 12,Product_522,0,4.9,UNDERSTOCK,10.75,UNDERSTOCK,8.36,UNDERSTOCK,10.87,UNDERSTOCK,18.61,UNDERSTOCK,31.09,UNDERSTOCK,50.87,UNDERSTOCK
457,631,Bhopal,Company_457,Branch_457,Product_631,0,3.39,UNDERSTOCK,9.28,UNDERSTOCK,10.6,UNDERSTOCK,12.48,UNDERSTOCK,20.92,UNDERSTOCK,33.41,UNDERSTOCK,42.33,UNDERSTOCK
77,620,Bhopal,StarBazaar,Branch 6,Product_620,0,7.38,UNDERSTOCK,8.68,UNDERSTOCK,8.57,UNDERSTOCK,10.96,UNDERSTOCK,18.44,UNDERSTOCK,31.69,UNDERSTOCK,50.9,UNDERSTOCK
6,222,Hyderabad,Dmart,Branch 7,Power Bank (Extra),0,3.85,UNDERSTOCK,7.27,UNDERSTOCK,7.68,UNDERSTOCK,9.22,UNDERSTOCK,10.75,UNDERSTOCK,17.74,UNDERSTOCK,30.8,UNDERSTOCK
859,523,Ahmedabad,Company_859,Branch_859,Product_523,10,5.05,OK,10.17,UNDERSTOCK,8.08,OK,10.64,UNDERSTOCK,17.71,UNDERSTOCK,34.39,UNDERSTOCK,58.76,UNDERSTOCK
457,114,Bhopal,Company_457,Branch_457,Diary,0,5.48,UNDERSTOCK,7.31,UNDERSTOCK,8.08,UNDERSTOCK,10.6,UNDERSTOCK,19.03,UNDERSTOCK,30.56,UNDERSTOCK,52.49,UNDERSTOCK
77,819,Bhopal,StarBazaar,Branch 6,Product_819,6,4.52,OK,8.65,UNDERSTOCK,13.14,UNDERSTOCK,14.99,UNDERSTOCK,26.71,UNDERSTOCK,43.41,UNDERSTOCK,48.47,UNDERSTOCK
457,515,Bhopal,Company_457,Branch_457,Product_515,3,7.92,UNDERSTOCK,9.4,UNDERSTOCK,9.29,UNDERSTOCK,11.83,UNDERSTOCK,22.2,UNDERSTOCK,34.92,UNDERSTOCK,54.73,UNDERSTOCK
101,387,Lucknow,MoreSuper,Branch 18,Tray (Extra2),7,5.14,OK,11.89,UNDERSTOCK,6.75,OK,9.2,UNDERSTOCK,17.09,UNDERSTOCK,32.11,UNDERSTOCK,57.71,UNDERSTOCK
32,4,Mumbai,Reliance,Branch 9,Grapes,0,5.1,UNDERSTOCK,11.69,UNDERSTOCK,6.24,UNDERSTOCK,10.81,UNDERSTOCK,19.29,UNDERSTOCK,33.66,UNDERSTOCK,55.57,UNDERSTOCK
457,597,Bhopal,Company_457,Branch_457,Product_597,0,5.28,UNDERSTOCK,12.67,UNDERSTOCK,10.24,UNDERSTOCK,13.64,UNDERSTOCK,23.08,UNDERSTOCK,50.64,UNDERSTOCK,55.65,UNDERSTOCK
457,191,Bhopal,Company_457,Branch_457,Pen (Extra),0,5.45,UNDERSTOCK,9.82,UNDERSTOCK,13.2,UNDERSTOCK,20.54,UNDERSTOCK,34.28,UNDERSTOCK,60.54,UNDERSTOCK,65.67,UNDERSTOCK
111,335,Hyderabad,Dmart,Branch 16,TV (Extra2),0,5.1,UNDERSTOCK,13.07,UNDERSTOCK,10.1,UNDERSTOCK,13.64,UNDERSTOCK,23.08,UNDERSTOCK,50.64,UNDERSTOCK,55.65,UNDERSTOCK
102,768,Lucknow,MoreSuper,Branch 19,Product_768,16,4.99,OVERSTOCK,8.54,OK,13.09,OK,13.65,OK,26.44,UNDERSTOCK,42.44,UNDERSTOCK,53.56,UNDERSTOCK
4,740,Lucknow,Dmart,Branch 5,Product_740,4,3.56,OK,6.65,UNDERSTOCK,9.17,UNDERSTOCK,8.66,UNDERSTOCK,13.01,UNDERSTOCK,25.19,UNDERSTOCK,42.36,UNDERSTOCK
50,191,Hyderabad,BigBazaar,Branch 3,Pen (Extra),0,9.17,UNDERSTOCK,12.81,UNDERSTOCK,22.1,UNDERSTOCK,40.41,UNDERSTOCK,63.51,UNDERSTOCK,68.59,UNDERSTOCK,66.11,UNDERSTOCK
48,580,Delhi,BigBazaar,Branch 1,Product_580,3,18.73,UNDERSTOCK,17.93,UNDERSTOCK,34.92,UNDERSTOCK,44.68,UNDERSTOCK,48.74,UNDERSTOCK,48.74,UNDERSTOCK,46.82,UNDERSTOCK
136,864,Ahmedabad,Reliance,Branch 17,Product_864,16,4.96,OVERSTOCK,9.26,OK,8.3,OK,12.41,OK,19.55,UNDERSTOCK,35.74,UNDERSTOCK,62.86,UNDERSTOCK
36,462,Surat,MoreSuper,Branch 1,Product_462,1,4.7,UNDERSTOCK,12.1,UNDERSTOCK,10.7,UNDERSTOCK,15.24,UNDERSTOCK,23.67,UNDERSTOCK,48.0,UNDERSTOCK,57.77,UNDERSTOCK
733,481,Hyderabad,Company_733,Branch_733,Product_481,11,5.12,OVERSTOCK,11.72,UNDERSTOCK,7.91,OK,9.25,OK,17.25,UNDERSTOCK,34.38,UNDERSTOCK,59.88,UNDERSTOCK
42,64,Delhi,MoreSuper,Branch 7,Sanitizer,7,5.61,OK,13.19,UNDERSTOCK,9.96,UNDERSTOCK,17.98,UNDERSTOCK,36.92,UNDERSTOCK,63.14,UNDERSTOCK,69.77,UNDERSTOCK
25,530,Mumbai,Reliance,Branch 2,Product_530,0,4.56,UNDERSTOCK,9.53,UNDERSTOCK,11.01,UNDERSTOCK,12.38,UNDERSTOCK,23.83,UNDERSTOCK,34.76,UNDERSTOCK,52.72,UNDERSTOCK
884,300,Kolkata,Company_884,Branch_884,Pet Food (Extra),2,7.06,UNDERSTOCK,7.92,UNDERSTOCK,9.97,UNDERSTOCK,16.11,UNDERSTOCK,28.36,UNDERSTOCK,59.83,UNDERSTOCK,69.01,UNDERSTOCK
6,525,Hyderabad,Dmart,Branch 7,Product_525,0,4.26,UNDERSTOCK,7.42,UNDERSTOCK,7.83,UNDERSTOCK,8.49,UNDERSTOCK,11.69,UNDERSTOCK,24.13,UNDERSTOCK,37.85,UNDERSTOCK
43,320,Delhi,MoreSuper,Branch 8,File (Extra2),6,6.59,UNDERSTOCK,8.46,UNDERSTOCK,7.08,UNDERSTOCK,12.21,UNDERSTOCK,17.14,UNDERSTOCK,32.76,UNDERSTOCK,60.11,UNDERSTOCK
22,419,Chandigarh,Vishal,Branch 11,Wipes (Extra2),0,3.42,UNDERSTOCK,9.57,UNDERSTOCK,14.08,UNDERSTOCK,20.85,UNDERSTOCK,32.77,UNDERSTOCK,43.77,UNDERSTOCK,46.02,UNDERSTOCK
267,535,Ahmedabad,Company_267,Branch_267,Product_535,0,4.75,UNDERSTOCK,12.34,UNDERSTOCK,12.59,UNDERSTOCK,20.66,UNDERSTOCK,37.91,UNDERSTOCK,51.54,UNDERSTOCK,52.35,UNDERSTOCK
270,512,Delhi,Company_270,Branch_270,Product_512,0,8.01,UNDERSTOCK,7.15,UNDERSTOCK,6.56,UNDERSTOCK,11.42,UNDERSTOCK,17.72,UNDERSTOCK,30.64,UNDERSTOCK,52.97,UNDERSTOCK
17,554,Hyderabad,Vishal,Branch 6,Product_554,0,6.65,UNDERSTOCK,6.67,UNDERSTOCK,7.38,UNDERSTOCK,10.89,UNDERSTOCK,21.95,UNDERSTOCK,38.13,UNDERSTOCK,51.58,UNDERSTOCK
25,45,Mumbai,Reliance,Branch 2,Juice,6,4.99,OK,10.74,UNDERSTOCK,8.36,UNDERSTOCK,12.45,UNDERSTOCK,22.56,UNDERSTOCK,39.72,UNDERSTOCK,57.35,UNDERSTOCK
75,283,Ahmedabad,StarBazaar,Branch 4,Hair Serum (Extra),1,5.03,UNDERSTOCK,11.84,UNDERSTOCK,8.55,UNDERSTOCK,12.46,UNDERSTOCK,24.59,UNDERSTOCK,35.76,UNDERSTOCK,56.68,UNDERSTOCK
45,308,Delhi,MoreSuper,Branch 10,Board Game (Extra),0,5.38,UNDERSTOCK,9.65,UNDERSTOCK,8.24,UNDERSTOCK,9.63,UNDERSTOCK,17.56,UNDERSTOCK,30.75,UNDERSTOCK,52.68,UNDERSTOCK
457,369,Bhopal,Company_457,Branch_457,Clock (Extra2),0,4.92,UNDERSTOCK,8.33,UNDERSTOCK,10.51,UNDERSTOCK,13.82,UNDERSTOCK,24.03,UNDERSTOCK,32.71,UNDERSTOCK,52.43,UNDERSTOCK
66,381,Mumbai,Spencer,Branch 7,Pan (Extra2),0,7.06,UNDERSTOCK,10.28,UNDERSTOCK,14.15,UNDERSTOCK,26.99,UNDERSTOCK,44.99,UNDERSTOCK,67.11,UNDERSTOCK,71.8,UNDERSTOCK
80,228,Bhopal,StarBazaar,Branch 9,Printer (Extra),5,5.28,UNDERSTOCK,12.5,UNDERSTOCK,11.01,UNDERSTOCK,18.21,UNDERSTOCK,35.11,UNDERSTOCK,53.55,UNDERSTOCK,56.08,UNDERSTOCK
114,864,Ahmedabad,Dmart,Branch 19,Product_864,16,9.24,OK,9.26,OK,9.8,OK,14.75,OK,34.05,UNDERSTOCK,68.19,UNDERSTOCK,66.72,UNDERSTOCK
